 1500 25 0
 93 52 70 83 100 58 99
 95 84 69 69 94 50 95
 80 52 71 97 74 51 94
 79 56 62 75 61 75 55
 71 62 63 59 71 76 53
 92 53 97 79 98 62 94
 79 84 65 57 63 97 61
 64 80 57 84 94 90 81
 63 76 81 82 67 96 86
 76 61 92 56 60 77 57
 53 91 64 59 61 82 75
 66 69 100 56 69 57 77
 80 73 74 72 95 51 100
 83 85 85 52 76 88 87
 51 70 85 74 67 92 91
 67 97 62 51 62 71 82
 54 96 58 51 80 97 98
 93 85 88 91 68 67 86
 64 72 64 76 84 95 87
 71 90 53 55 63 86 83
 63 64 71 51 52 93 94
 94 100 67 72 59 74 74
 93 58 84 97 57 96 63
 85 100 96 85 99 56 59
 52 60 74 85 66 92 78
 76 88 70 70 90 57 95
 64 83 73 63 77 97 64
 77 63 53 69 83 89 79
 87 74 64 82 87 85 77
 78 66 61 73 74 58 59
 97 90 83 98 100 87 100
 73 76 67 89 75 87 74
 62 78 91 91 70 73 100
 70 63 91 78 65 65 87
 81 86 51 97 95 97 55
 64 91 59 81 60 89 52
 94 72 87 75 57 80 97
 58 55 62 92 87 59 53
 78 62 74 96 52 54 90
 90 54 59 76 60 90 79
 93 99 91 55 82 86 56
 99 90 58 81 87 89 71
 83 68 75 56 89 61 88
 91 87 74 75 92 50 74
 88 78 86 94 55 59 81
 67 73 91 85 63 65 83
 78 61 73 54 54 70 96
 68 61 89 85 51 65 97
 66 90 75 78 62 93 85
 87 100 60 52 63 81 63
 53 94 61 95 63 67 85
 52 94 92 91 88 96 82
 60 99 63 93 57 78 92
 55 71 93 62 83 98 63
 76 87 95 74 52 99 99
 73 80 82 54 78 55 77
 63 60 56 98 54 93 56
 51 89 73 54 77 73 52
 63 70 66 50 56 65 56
 77 87 64 85 56 92 84
 71 85 72 53 57 84 59
 94 88 71 51 87 61 81
 89 100 69 51 94 65 87
 77 50 66 70 63 50 63
 82 70 60 57 84 92 76
 97 79 83 91 66 66 79
 76 64 69 72 60 67 67
 82 68 83 69 100 56 79
 80 51 56 82 57 94 51
 86 76 58 61 85 50 77
 75 87 68 73 59 69 55
 73 63 52 96 66 57 94
 95 53 71 61 67 75 61
 80 91 74 55 79 85 57
 79 91 95 94 70 52 96
 99 86 85 81 56 85 87
 71 64 82 51 60 54 60
 95 88 62 89 95 57 88
 89 50 95 66 88 56 64
 73 92 54 63 89 51 55
 71 86 54 68 57 97 72
 82 94 100 71 53 65 68
 93 92 96 59 75 76 93
 91 82 72 88 82 82 53
 69 91 90 87 56 93 61
 77 83 68 86 82 52 69
 72 80 94 96 73 69 83
 63 69 99 87 90 50 100
 55 80 71 81 66 53 53
 78 62 57 60 50 72 65
 85 88 63 92 99 81 98
 79 77 59 89 100 72 89
 81 71 88 81 87 91 67
 50 50 79 54 50 97 83
 88 52 52 86 95 56 86
 99 63 71 95 91 100 100
 79 61 91 88 77 85 60
 51 78 89 78 86 100 85
 62 95 77 85 93 63 52
 80 69 68 83 77 54 55
 56 90 80 60 67 98 96
 88 79 95 70 50 50 94
 63 94 57 91 65 98 63
 71 100 96 90 68 98 76
 75 96 85 97 95 54 86
 81 76 61 80 92 95 65
 95 92 68 51 73 100 92
 81 57 73 94 65 84 59
 51 94 77 86 91 64 72
 51 52 86 98 57 85 56
 70 66 98 50 57 92 83
 68 56 50 100 69 54 77
 71 97 81 87 71 64 52
 93 73 63 80 94 54 99
 54 55 71 70 62 87 92
 94 92 62 51 85 68 56
 92 65 89 73 84 68 71
 62 73 86 59 77 94 68
 56 62 74 59 95 85 71
 50 86 83 61 77 69 95
 73 71 50 73 85 88 58
 93 90 75 60 67 54 57
 61 87 50 52 78 92 67
 76 51 79 91 52 66 93
 94 53 89 60 56 76 91
 93 83 87 50 55 62 63
 70 81 76 63 86 76 92
 69 80 63 99 90 59 74
 99 92 81 78 91 86 61
 91 96 59 97 58 51 93
 70 57 73 97 85 97 96
 69 89 99 72 63 65 70
 54 54 58 56 91 76 82
 82 62 56 61 72 96 66
 51 82 79 70 55 74 95
 89 71
 7 12 12 14 9 9 8
 16 12 10 16 8 11 11
 7 16 9 10 11 9 13
 5 10 12 5 10 18 11
 9 11 12 15 11 15 5
 15 17 6 10 13 9 14
 18 10 6 16 7 8 14
 10 9 9 15 5 8 16
 13 17 9 11 9 12 16
 9 18 8 8 9 17 8
 12 15 9 10 11 10 11
 13 8 16 9 10 8 15
 8 9 10 15 10 15 7
 6 12 13 13 16 14 16
 11 6 8 7 17 17 6
 7 6 10 9 10 17 10
 12 11 13 11 9 13 14
 10 14 5 13 7 10 15
 10 8 16 11 18 11 12
 9 15 16 14 9 10 7
 12 19 10 10 9 10 15
 9 11 9 9 7 10 9
 12 7 16 10 11 6 13
 9 11 14 9 18 12 10
 16 16 11 11 8 12 6
 15 6 7 7 11 10 11
 9 18 10 14 9 14 14
 9 5 14 10 12 8 10
 12 14 10 7 14 17 9
 10 9 17 14 8 10 13
 15 10 9 7 9 6 9
 19 11 10 14 11 13 7
 8 5 10 10 11 11 15
 9 8 11 16 10 7 9
 7 9 13 13 14 11 11
 6 12 17 14 6 14 13
 17 11 11 14 12 11 10
 18 7 9 15 13 10 7
 7 10 12 15 14 17 8
 11 8 10 9 14 7 13
 17 11 18 9 13 8 7
 8 8 8 12 8 17 9
 17 9 11 15 7 11 15
 15 10 13 11 17 10 17
 11 9 9 16 10 13 12
 9 9 7 10 11 6 17
 7 8 12 7 7 7 10
 13 12 10 8 6 10 12
 9 7 11 14 12 9 13
 6 12 10 13 17 16 9
 17 7 13 13 13 6 16
 17 11 10 7 16 8 15
 20 8 10 12 17 6 6
 9 19 8 10 14 8 13
 10 12 14 9 12 5 11
 12 11 9 15 7 7 9
 15 7 9 10 12 10 8
 10 10 16 9 15 13 16
 11 11 10 12 8 6 7
 8 18 15 10 9 10 11
 10 14 15 8 14 7 14
 12 13 8 8 8 11 5
 17 5 9 14 8 8 5
 8 15 10 6 14 10 11
 17 12 9 13 11 11 11
 11 14 12 14 11 17 15
 16 19 13 12 13 8 15
 16 8 9 12 14 11 12
 8 18 14 12 16 12 11
 16 15 16 8 8 11 18
 18 9 7 6 11 7 9
 12 6 12 7 9 11 19
 12 11 16 7 15 11 13
 12 10 9 9 9 11 7
 11 9 8 10 8 11 7
 12 11 6 15 9 12 18
 16 16 16 16 16 11 12
 17 10 9 8 13 12 11
 17 11 11 9 12 9 15
 14 9 9 9 19 5 18
 11 16 9 12 13 7 12
 10 5 8 10 10 10 12
 16 11 11 12 6 14 10
 8 11 13 8 11 14 8
 11 7 17 13 11 8 9
 15 9 7 9 10 18 11
 12 10 10 15 13 16 8
 9 12 8 8 9 14 13
 13 12 13 6 8 11 8
 9 13 10 9 6 12 8
 10 9 11 10 14 6 11
 8 14 12 12 11 7 11
 11 17 13 8 7 14 10
 10 7 10 9 7 12 16
 12 16 10 5 9 14 17
 6 18 12 10 15 18 9
 11 17 15 10 13 12 17
 6 14 11 12 12 19 9
 9 13 6 7 10 10 14
 11 10 8 5 7 10 14
 13 16 11 11 8 10 11
 10 8 16 15 5 16 10
 15 15 13 14 14 7 8
 10 12 11 14 11 9 8
 8 16 12 9 18 9 17
 6 9 13 9 8 12 6
 10 7 7 12 8 9 15
 9 10 10 14 14 8 11
 9 7 6 10 9 7 11
 14 18 16 19 19 14 19
 8 8 9 10 10 11 15
 8 9 17 13 12 14 18
 13 9 18 9 8 13 15
 11 14 8 18 12 20 11
 13 16 8 17 11 9 7
 19 10 9 14 10 16 19
 9 8 7 14 17 10 8
 10 8 7 14 7 11 9
 11 11 8 11 8 18 9
 14 10 9 6 8 11 9
 17 10 9 14 8 15 8
 16 13 11 8 17 11 16
 17 10 11 11 10 9 14
 10 12 15 19 8 10 11
 8 9 12 9 7 10 14
 7 12 11 7 6 14 17
 13 9 11 17 6 12 12
 12 17 11 13 8 13 15
 13 12 10 9 9 8 12
 7 14 10 18 13 14 15
 10 9 11 16 15 14 12
 11 10 9 13 11 14 16
 11 7 12 13 17 12 13
 9 11 15 11 6 10 15
 11 16 14 10 13 10 15
 6 7 8 13 8 13 8
 9 12 9 6 14 11 7
 7 7 9 10 9 9 9
 14 17 9 14 11 14 12
 9 12 9 11 7 10 6
 16 11 11 6 15 12 11
 16 16 8 10 18 8 18
 8 9 9 14 8 7 7
 13 9 6 5 9 14 8
 12 13 14 16 7 7 12
 15 12 10 9 9 11 12
 8 11 10 8 19 7 13
 10 8 6 8 8 11 6
 11 10 9 10 9 10 13
 15 13 10 15 10 7 10
 9 10 10 14 8 7 14
 14 8 10 11 10 14 7
 13 15 13 6 8 10 12
 11 12 9 18 11 9 19
 10 10 17 11 11 14 16
 12 8 16 11 8 6 12
 15 11 9 17 11 9 18
 13 9 19 7 14 8 7
 14 16 11 13 13 5 7
 8 15 7 13 8 11 15
 9 10 14 11 8 11 7
 11 10 15 10 8 13 11
 16 8 7 10 16 16 10
 10 16 15 15 11 9 11
 8 16 11 8 11 9 10
 10 13 14 13 9 9 15
 6 14 13 10 11 7 12
 11 8 15 8 7 8 6
 11 7 5 9 5 8 9
 17 14 7 12 20 17 14
 13 15 10 10 19 14 15
 8 8 12 8 14 10 11
 5 5 15 7 5 16 16
 13 10 8 11 16 6 13
 11 7 15 14 15 20 12
 8 12 15 17 12 13 8
 8 14 16 10 13 10 8
 8 18 10 14 15 6 9
 10 13 8 16 13 9 10
 6 14 13 11 13 14 17
 10 8 18 8 5 10 12
 7 16 7 18 7 10 10
 10 12 10 15 9 15 9
 15 16 12 12 10 5 8
 16 10 10 12 12 18 7
 9 9 11 7 10 11 17
 14 10 12 17 11 17 9
 9 13 11 12 10 6 12
 10 11 9 13 8 8 11
 12 7 12 5 10 16 13
 10 11 8 20 14 8 14
 11 19 11 13 12 11 10
 14 11 12 8 11 8 13
 9 10 8 12 12 11 10
 16 13 8 8 16 10 7
 13 7 16 8 9 7 9
 8 9 11 8 10 13 8
 11 11 8 9 12 16 13
 7 15 10 10 16 13 12
 9 9 10 13 12 11 6
 10 10 12 12 8 8 12
 8 14 6 6 13 11 13
 10 8 15 14 8 6 15
 18 6 11 9 10 12 9
 13 13 9 10 7 11 9
 10 14 15 7 8 15 9
 7 12 9 18 12 9 12
 19 11 16 8 15 14 9
 9 15 12 15 7 7 13
 11 8 9 17 8 19 15
 12 15 20 8 9 9 11
 11 7 6 7 15 13 8
 16 8 11 7 8 14 11
 7 9 12 9 5 13 14
 11 8
 7 10 7 7 6 11 10
 14 12 8 11 12 12 17
 10 8 16 9 13 12 6
 10 11 9 7 12 10 9
 11 11 9 14 10 18 9
 13 17 11 11 7 10 8
 13 14 10 11 9 10 9
 10 5 14 11 10 8 14
 12 17 10 15 9 9 8
 6 11 15 14 10 9 10
 6 12 18 12 11 9 16
 13 13 9 7 8 9 13
 10 7 14 14 14 13 9
 5 10 13 13 16 8 8
 15 7 12 9 12 10 9
 13 5 12 13 6 13 6
 11 11 16 12 9 17 9
 8 16 8 12 7 6 13
 14 11 9 8 17 9 15
 7 14 9 11 5 11 6
 13 11 11 11 9 7 16
 16 7 8 14 8 18 7
 12 11 16 14 14 7 17
 6 9 8 12 17 13 6
 11 13 8 14 7 12 9
 17 9 12 8 12 12 10
 12 17 9 12 19 12 19
 15 10 9 9 16 9 11
 12 16 12 6 12 15 10
 8 16 14 10 8 16 13
 12 16 9 12 10 6 11
 19 8 16 16 10 14 6
 6 10 6 6 17 9 13
 13 13 12 8 12 13 16
 8 13 9 10 9 12 8
 5 6 8 11 11 14 16
 14 8 11 16 7 12 13
 14 11 14 13 13 15 12
 12 12 11 10 15 9 9
 11 10 8 7 16 9 14
 10 13 18 11 12 12 13
 6 8 10 7 10 12 8
 15 8 15 12 14 14 12
 12 12 15 7 17 7 11
 17 14 10 17 14 18 16
 9 8 11 15 9 7 13
 6 11 17 7 14 9 15
 11 7 12 10 10 9 9
 13 10 13 9 11 14 12
 5 15 14 16 14 16 11
 10 9 15 13 15 6 17
 11 7 7 10 10 6 15
 12 7 10 19 11 8 8
 13 11 9 8 10 13 7
 11 10 15 9 13 10 8
 10 7 8 11 6 11 14
 14 5 13 13 8 11 12
 11 12 15 10 15 12 16
 12 11 8 7 8 11 11
 14 13 11 13 14 11 10
 13 17 13 10 17 7 12
 16 12 13 8 9 9 10
 9 6 16 9 10 11 6
 9 7 8 5 9 16 13
 9 8 9 10 10 16 6
 14 16 14 11 13 12 18
 13 15 10 9 12 10 16
 13 13 9 13 9 8 15
 11 16 12 11 10 10 14
 16 16 17 8 9 5 12
 14 12 6 8 12 13 8
 13 7 16 11 10 8 16
 11 13 11 11 12 8 10
 13 11 9 13 12 14 11
 9 11 8 9 6 13 11
 14 11 9 11 10 15 11
 15 14 18 14 12 11 17
 9 13 13 7 14 12 9
 16 14 11 5 12 11 11
 18 8 9 10 18 6 16
 14 10 14 13 18 6 17
 15 7 14 17 8 6 12
 8 9 12 7 9 8 7
 11 10 12 6 12 15 10
 16 7 16 16 19 11 14
 9 11 7 6 13 15 7
 11 11 6 14 19 11 8
 6 9 13 15 11 19 12
 10 8 15 6 9 13 11
 5 15 10 7 9 9 13
 6 10 17 5 13 7 15
 16 7 7 8 10 7 18
 11 12 11 7 13 9 16
 7 7 15 11 12 16 14
 8 12 11 10 7 13 15
 8 17 8 7 15 18 18
 18 17 14 12 12 9 14
 13 11 13 11 10 11 12
 13 14 7 9 11 13 14
 11 8 8 7 9 16 11
 14 13 14 7 8 13 15
 18 8 9 13 9 10 12
 14 20 15 16 18 10 11
 9 6 11 9 13 11 14
 7 18 10 7 12 8 17
 7 17 15 9 14 18 12
 14 7 7 8 10 9 10
 12 13 11 17 18 12 9
 14 10 7 12 14 12 11
 17 14 11 13 19 9 14
 15 11 11 17 14 9 14
 10 13 14 10 12 9 10
 7 6 19 15 12 13 12
 16 9 9 10 12 20 11
 12 16 6 12 6 12 11
 10 13 15 14 10 13 16
 11 7 12 14 16 10 11
 14 7 12 19 9 8 13
 18 8 11 11 7 17 15
 18 18 11 10 10 12 12
 19 12 5 15 10 13 10
 15 13 9 7 9 12 9
 14 15 10 10 18 7 10
 13 15 15 14 10 11 12
 11 8 11 15 12 11 12
 11 9 11 9 9 13 15
 7 11 16 10 9 10 14
 9 11 11 15 10 17 14
 17 17 7 10 10 11 9
 9 16 13 13 9 12 12
 6 9 19 13 12 13 13
 6 16 11 14 6 14 16
 8 11 15 11 13 15 12
 15 17 16 8 7 16 12
 13 10 13 9 15 6 15
 12 6 10 18 8 15 8
 6 13 9 6 12 12 9
 11 8 8 6 11 10 9
 13 15 12 13 6 12 14
 14 16 11 8 8 8 8
 16 16 7 7 17 11 11
 11 10 11 8 11 7 11
 12 5 12 10 7 7 10
 9 9 10 7 12 10 12
 18 9 15 12 12 13 14
 12 6 10 7 11 9 8
 15 13 10 13 20 9 8
 11 5 11 15 6 13 10
 15 11 10 6 15 8 8
 7 12 7 10 7 9 8
 9 10 7 18 12 7 13
 11 9 11 7 12 8 8
 12 12 8 6 8 10 9
 9 10 11 11 8 8 11
 19 16 10 11 7 9 10
 11 7 12 6 11 6 12
 16 12 12 16 14 8 10
 11 5 19 6 12 11 12
 15 14 10 10 13 10 6
 9 17 9 14 12 11 9
 14 18 12 7 11 12 13
 13 18 17 6 12 9 9
 10 8 11 12 14 11 6
 9 12 11 11 9 10 12
 13 12 11 17 14 7 14
 8 12 14 16 7 8 8
 12 12 15 13 12 6 20
 7 14 13 14 13 10 7
 10 12 11 7 5 8 8
 14 16 11 9 18 12 13
 15 12 11 13 18 7 12
 13 13 18 8 15 12 12
 5 7 12 6 10 9 14
 10 8 6 12 17 7 10
 11 10 7 13 12 11 14
 14 6 16 11 11 14 11
 8 11 13 14 10 14 9
 6 9 9 16 12 9 6
 14 11 11 8 8 11 6
 9 9 8 7 8 12 16
 10 15 15 12 10 5 9
 8 17 9 11 13 20 6
 7 14 15 17 11 12 11
 8 17 11 15 9 6 14
 11 12 11 10 17 13 13
 16 17 10 9 13 20 14
 13 10 11 12 8 16 9
 8 17 11 10 13 11 14
 5 9 17 13 5 13 10
 13 13 17 7 8 12 12
 9 7 6 10 7 7 7
 11 14 9 15 11 6 9
 13 8 9 8 19 6 18
 11 7 14 10 6 10 16
 13 17 13 10 16 12 8
 13 7 11 11 9 12 15
 6 11 12 10 11 19 14
 6 11 11 7 13 17 14
 5 11 17 9 8 14 11
 11 8 5 14 17 16 8
 11 13 11 8 8 11 7
 11 14 9 8 16 17 8
 14 6 9 18 7 10 18
 14 5 17 11 8 9 9
 19 15 8 7 7 11 6
 8 12 10 11 16 14 18
 10 8 7 12 10 12 7
 18 9 9 14 11 16 12
 10 11 8 19 10 5 11
 9 11 14 10 11 9 9
 14 9 12 7 8 8 13
 5 10 5 6 13 8 16
 14 10 10 6 13 10 11
 7 15 16 13 6 14 19
 14 10
 9 16 13 13 7 8 10
 9 14 10 18 9 7 9
 11 15 11 12 12 7 10
 7 7 12 8 11 17 9
 9 6 14 10 18 13 8
 12 13 11 7 8 9 11
 13 10 9 11 11 10 8
 16 9 10 11 8 8 14
 12 17 10 14 12 12 17
 6 16 15 12 12 10 9
 11 17 18 12 8 11 12
 6 16 13 11 7 11 16
 7 10 18 16 11 15 7
 10 9 10 9 15 10 9
 15 10 9 8 17 16 8
 8 5 13 12 11 9 10
 9 14 14 12 12 12 10
 7 14 5 9 8 9 10
 16 10 11 7 13 6 11
 8 14 9 9 10 9 7
 12 15 16 13 18 6 12
 9 7 10 12 8 10 8
 10 7 15 12 14 10 10
 10 11 10 8 9 10 8
 10 11 10 10 6 10 10
 15 8 9 7 8 14 15
 9 16 13 11 10 14 10
 14 7 10 8 13 9 13
 6 14 7 6 9 13 12
 12 8 10 13 10 9 16
 11 10 7 7 7 8 10
 12 8 12 11 14 14 7
 8 9 8 7 13 7 18
 14 12 9 8 9 12 16
 10 8 7 11 8 13 15
 6 10 10 12 10 15 19
 10 6 9 13 8 8 11
 17 11 14 17 15 12 12
 7 10 9 17 15 10 6
 8 15 7 10 14 11 16
 17 10 15 9 14 8 7
 8 11 9 13 15 10 9
 8 16 16 18 14 12 15
 9 6 9 7 10 10 14
 13 12 8 10 9 19 9
 8 13 9 13 12 7 15
 7 9 17 7 9 12 18
 9 8 13 9 7 8 12
 7 13 15 15 10 10 8
 10 18 12 12 12 14 12
 14 9 10 10 11 5 15
 17 10 10 12 17 6 15
 18 7 13 16 13 6 9
 17 10 9 7 12 8 11
 5 9 14 8 7 10 13
 11 8 7 16 5 10 15
 15 5 13 14 13 14 13
 12 9 10 14 15 12 16
 14 9 9 8 12 9 9
 8 10 8 11 7 10 13
 15 11 12 6 15 6 8
 9 13 9 9 10 14 6
 17 6 12 14 7 14 7
 5 11 10 7 9 18 13
 16 11 5 8 6 14 7
 11 16 11 15 13 12 17
 18 15 15 12 11 12 14
 11 10 6 16 10 12 9
 11 9 16 7 17 10 8
 12 16 11 6 9 7 13
 15 9 9 10 9 8 14
 9 10 11 11 9 10 18
 15 10 10 8 11 8 12
 7 11 9 12 7 9 5
 10 10 13 15 9 8 6
 13 7 6 7 8 11 17
 13 11 16 11 10 18 19
 16 7 8 5 12 15 14
 18 9 15 8 12 7 9
 10 6 10 14 16 8 14
 13 15 8 11 10 6 11
 14 7 13 18 8 7 13
 10 11 10 13 7 10 8
 7 10 9 12 9 14 10
 18 9 10 8 15 10 11
 14 15 11 8 9 13 8
 9 11 12 11 9 14 15
 13 14 14 11 13 11 9
 14 9 15 7 9 9 9
 7 19 11 12 9 12 14
 7 11 16 10 14 7 13
 11 7 13 9 9 6 16
 12 15 13 11 13 14 11
 9 12 15 8 11 9 10
 9 17 11 6 10 11 17
 10 14 6 6 16 10 14
 18 13 18 12 12 9 16
 10 12 10 9 8 16 12
 11 16 9 7 8 9 8
 6 13 10 5 5 19 14
 13 11 10 12 10 10 7
 19 12 10 19 11 11 12
 11 14 15 10 12 11 8
 6 12 11 15 9 16 14
 9 16 10 8 12 12 15
 7 13 13 12 10 14 10
 13 13 7 13 15 12 9
 12 9 12 16 13 13 11
 10 12 7 14 13 6 10
 9 16 11 13 15 10 18
 13 10 9 11 8 12 11
 9 15 12 15 14 14 16
 8 6 10 12 8 10 8
 16 16 8 15 11 13 7
 9 9 9 9 9 17 10
 19 11 16 8 6 16 9
 8 5 10 18 18 10 10
 15 9 10 19 8 9 16
 13 9 11 14 9 13 16
 13 19 12 10 15 17 8
 20 11 10 10 10 17 13
 8 10 12 11 11 8 8
 16 16 13 12 18 6 15
 18 9 16 16 5 12 12
 7 9 13 10 6 9 9
 16 11 7 8 5 8 10
 14 9 15 15 8 9 14
 10 18 13 8 9 16 13
 15 12 12 7 11 11 13
 7 16 11 16 11 9 16
 8 16 18 17 12 18 12
 6 18 12 16 10 11 17
 8 14 13 6 12 18 11
 14 12 16 12 8 12 18
 14 12 14 6 10 6 13
 13 9 8 17 9 12 9
 8 15 10 6 14 9 11
 10 8 6 9 7 9 9
 14 11 13 16 6 16 16
 12 11 13 8 8 17 10
 16 11 9 5 10 11 12
 12 18 9 7 16 12 18
 15 8 11 11 12 8 13
 16 11 7 9 16 13 8
 17 11 8 12 11 11 11
 11 8 14 13 8 12 10
 8 11 14 7 15 10 11
 16 5 11 8 10 12 6
 15 13 10 11 8 7 9
 14 10 9 15 12 13 8
 15 7 6 9 12 8 14
 10 7 10 9 12 11 10
 14 12 10 5 12 12 11
 7 17 13 14 14 7 15
 13 17 16 8 7 16 16
 12 9 11 8 7 6 6
 10 9 12 17 13 8 17
 17 7 17 12 9 10 8
 13 15 10 11 12 6 6
 11 17 7 9 7 11 11
 9 10 20 10 8 10 6
 15 14 15 12 10 7 17
 15 11 14 17 10 14 9
 14 15 11 9 11 14 8
 9 9 6 12 13 6 10
 13 14 17 11 14 11 11
 13 14 18 10 13 7 16
 8 11 9 12 9 7 10
 13 10 9 11 7 8 11
 17 17 6 13 10 9 11
 14 13 11 9 17 12 12
 12 13 14 8 12 17 14
 9 9 10 9 9 16 13
 12 7 9 13 18 11 12
 15 6 14 13 13 16 18
 15 9 11 15 10 11 12
 10 16 10 13 9 14 14
 8 19 8 14 12 12 8
 11 7 11 12 11 7 8
 6 16 16 11 13 15 10
 16 14 19 11 6 6 10
 10 11 9 9 7 11 10
 11 14 15 15 12 20 8
 15 12 13 11 17 7 14
 11 10 13 14 14 9 10
 16 14 13 6 9 20 15
 14 7 8 11 13 14 7
 8 17 7 16 13 11 8
 11 9 10 15 8 11 10
 14 7 10 6 12 9 9
 6 10 9 14 7 8 10
 8 17 10 15 11 12 6
 14 15 12 14 17 10 14
 9 10 9 9 7 9 9
 19 11 9 10 16 13 8
 14 8 10 14 15 13 9
 6 12 16 11 12 11 13
 10 11 14 10 18 17 8
 10 14 9 10 14 13 11
 8 13 6 15 14 11 11
 16 9 11 6 7 11 7
 10 16 9 8 16 16 7
 14 10 15 10 5 13 15
 17 5 14 6 11 9 14
 9 15 10 6 5 10 11
 14 8 15 12 10 12 11
 12 8 10 17 13 10 13
 16 10 11 12 18 11 13
 16 12 7 11 7 6 10
 12 10 12 20 14 16 9
 12 12 18 9 8 10 11
 9 9 12 8 15 9 14
 12 8 6 6 8 17 11
 10 14 16 10 10 12 19
 17 9
 6 16 10 9 7 8 7
 10 10 8 11 8 9 12
 14 8 10 12 15 11 10
 11 7 7 9 13 13 8
 7 11 10 11 16 10 8
 13 17 6 10 13 9 11
 14 7 9 15 12 10 13
 19 10 16 15 5 11 10
 9 10 10 11 10 9 17
 8 13 15 10 7 11 9
 12 17 14 7 10 9 11
 9 10 14 10 8 17 12
 10 10 18 13 16 15 9
 7 12 13 9 14 13 12
 8 8 8 9 16 15 11
 11 9 12 9 8 18 9
 16 13 10 14 10 16 14
 8 17 11 16 7 7 14
 8 14 8 9 9 8 15
 13 8 15 12 6 13 9
 8 19 10 6 10 11 14
 8 7 8 14 6 15 10
 7 9 12 18 11 10 17
 6 13 14 11 14 8 10
 15 12 6 10 12 6 7
 13 10 9 12 12 17 9
 12 18 7 14 11 19 19
 17 9 8 6 10 13 10
 11 8 7 9 11 8 11
 7 12 11 14 8 13 9
 14 16 10 10 13 10 10
 17 11 16 14 10 15 13
 6 11 11 8 17 12 12
 14 7 12 16 10 8 14
 6 13 8 13 11 16 8
 8 7 15 11 9 13 14
 8 8 9 15 12 12 11
 16 10 10 9 11 13 13
 12 16 12 17 14 12 9
 9 12 10 12 10 7 20
 13 10 13 18 12 10 10
 6 14 6 11 13 16 7
 12 14 17 19 16 18 14
 11 6 18 6 13 12 10
 13 15 8 9 12 9 17
 6 8 6 12 11 7 15
 6 10 8 10 9 8 18
 18 9 11 12 11 10 7
 12 15 14 11 15 17 9
 7 17 14 14 19 19 10
 11 5 14 10 18 6 18
 13 11 10 12 13 6 9
 13 10 14 16 18 6 7
 12 19 12 7 17 15 11
 7 8 9 12 11 8 10
 13 8 10 10 6 10 15
 14 10 8 14 12 17 10
 7 8 10 11 13 10 8
 13 13 10 11 6 8 10
 9 17 14 10 9 9 11
 16 14 14 12 15 11 11
 13 9 12 7 6 16 8
 9 7 9 8 10 8 7
 9 9 12 7 11 19 14
 8 8 7 10 8 9 8
 11 13 13 16 15 20 9
 16 10 18 12 9 14 11
 16 12 7 18 13 12 13
 14 20 17 10 18 8 8
 16 14 18 9 9 11 10
 14 10 10 7 12 9 15
 12 10 8 10 13 13 13
 10 14 19 7 12 6 12
 6 12 7 14 8 8 7
